HIP,Gaia,RA_ICRS,DE_ICRS,d_pc,dpmRA,dpmDE,chi2,trif_name,trif_n_rv,trif_timespan_d,trif_rvc_std_mps,sep_arcsec
95740,4296208099222829568,292.10229621287,8.35791659938,54.518195447730676,-0.0004,-0.0007,87.68,HD183263,102,7312.126730000135,70.25602679952034,0.5876454327055708
49756,3835743693290897152,152.34671451863,2.37105254246,35.94781814717756,-0.0025,-0.0002,84.57,HD88072,33,8737.953230000101,10.626352240777441,3.263433897275026
63618,6187271616797377152,195.5854245502,-26.78801846045,17.56213042691783,0.0015,0.0038,82.76,HD113194,7,737.9072099998593,22656.6785763792,4.120696664290543
40687,1090159839002347136,124.5936089019,61.46085899283,60.38720274399449,0.0042,-0.0009,82.38,HD68988,65,7958.075939999893,154.43056978000163,2.1597399871426735
52498,829777377964973952,161.00085150553,46.20635740146,36.67961457061009,0.0021,-0.0044,81.8,HD92855,18,7137.570830000099,12048.437925626995,4.418155529015428
45839,5746426720312132608,140.18300928212,-5.75450740768,24.146074089813737,0.0139,0.0054,79.18,HIP45839,5,1520.0271499999799,27.269543844736386,6.2027525727276185
25486,3009908378049913216,81.76992503311,-11.90118524053,26.842827193931374,-0.0003,0.001,77.25,HD35850,33,7411.703780000098,225.7589758168207,0.8464951212017086
60074,3946438125929224320,184.77628807509,16.54764825695,27.469659760794205,0.0007,-0.0003,72.08,HD107146,22,6962.969510000199,23.968726012455758,3.6233235283613108
113177,1985832181476519936,343.76730620499,49.47324900143,77.62227448788705,0.0008,-0.0008,71.39,HD216783,3,153.77570000011474,6962.864780414811,1.601118918481379
8770,5137855525488932864,28.21066352279,-19.5074102459,51.19226791985339,0.0001,-0.0003,70.73,HD11506,149,6427.3973000003025,61.73202388441474,1.6074460650872617
84491,4114986042975604224,259.09922768719,-21.85870314894,56.93204591000182,-0.0035,-0.0077,68.09,HD156079,6,1057.9560500001535,6.318100463483203,2.9250513149327033
91085,4048636941542753152,278.68183188138,-28.07281695874,44.482204893932185,0.0003,0.0014,66.55,HD171238,10,5923.718189999927,13.284206539262247,1.876093503051574
3391,5000774703569900800,10.80276553445,-37.98313439561,41.97166073467195,0.0001,0.0005,65.27,HD4113,26,6373.411129999906,85.48979396778218,1.9776144143359395
52942,3872834682965995520,162.4044891335,12.92902716904,168.78491737978294,0.0003,0.0001,64.29,HIP52942A,44,7320.781369999982,850.4732836474311,1.1188546177652894
63759,1529439851267809024,196.03034036877,44.12176145511,31.218099005079186,-0.0062,-0.0043,63.74,HIP63759,5,92.87973000016063,367.25221500598195,5.085935459339171
35279,5561488078545298176,109.32540783025,-40.65604403857,61.38773104807274,-0.0014,-0.0025,62.96,HD56957,4,383.04100000020117,1.5548064188187545,2.016363243967185
71898,1669449084967071872,220.58659993796,66.05561887993,10.931470610741263,0.0145,-0.0103,62.92,HIP71898,42,7555.547769999597,37.92818663038224,4.858674342654316
22764,255758915864998272,73.46022921111,47.95609724945,181.8413252595785,0.0001,-0.0004,62.68,HD30882,9,2188.0465400000103,11.711148695912703,1.073080596927563
10337,5124636303346779008,33.302481157,-21.19620264257,23.74028132233367,-0.0016,0.0031,62.47,HIP10337,18,2161.000539999921,13.348774585750425,6.093159107372058
18512,3256334497479041024,59.36875926225,-1.16008595778,15.284396770712652,0.001,0.0008,62.16,HD24916,32,9178.975249999668,11.993166286666634,3.7045068881166285
2663,5005222984019085312,8.4322091396,-35.0043581012,33.948249288784176,0.0,0.0114,60.96,HD3074A,50,9055.18556999974,22.73442998557429,8.259254264932816
12929,25488745411919360,41.57318770227,11.77430638795,16.157438076618572,-0.0053,0.0027,60.88,HD17230,60,9466.8714399999,11.391392962681342,5.403057535770438
10540,106051542927008128,33.94275613566,25.7826473049,41.06438896189225,-0.0032,0.0001,60.38,HD13871,25,157.77841000026092,48.84945405164047,3.0456717386669623
83146,4339818441179518464,254.88095419344,-7.9554167458,82.27879346377264,-0.0006,0.0002,59.76,HD153378,13,1832.0799400000833,5.09848769432964,1.3581722411313701
63956,1564986340638173952,196.60392119842,57.02521748756,215.41974537386096,0.0,0.0,59.29,HD113983,6,6177.962330000009,1997.6363873458802,0.277374021243728
10531,520377795206114688,33.93346052637,67.67094183196,18.57310280398133,-0.0143,-0.0452,58.54,HD13579,5,2846.0715100001544,15.149508292350616,9.755072924936691
77152,1224551770875466496,236.28058851759,28.47009689285,48.79262645828962,-0.001,0.0002,57.45,HD140913,6,6378.597289999947,863.2634670206812,1.5475384337642417
18806,38878563657131776,60.44272536845,13.83694278137,105.16574120814403,0.0,-0.0009,56.74,HD25311,34,5695.232559999917,34.83646660011499,1.3977012765421393
13558,5184265327181629056,43.66191595208,-5.33091780359,113.80966471672774,-0.0001,0.0001,56.66,HD18131,6,4519.409580000211,2139.6430114392215,0.6028414073015315
24205,3238810137558836352,77.94436285481,4.4028981522,29.587374475563788,-0.001,0.0005,55.6,HD33636,75,8315.189590000082,98.93237877559153,3.751106768864448
10723,2513664248895784192,34.50764793588,1.75946334113,22.42338489964414,-0.0103,-0.0108,49.39,HD14214,2,6.004220000002533,89.36981186060537,8.361372407689725
113421,2648914040357320576,344.56472394702,-2.39544977159,20.086532783230158,-0.0001,-0.0002,49.19,HD217107,174,8523.83424999984,104.89729668443611,0.2591504264989841
62943,3957737119733383936,193.48073217206,24.63581491202,265.6748140276302,0.0,0.0,48.28,HD112115,20,5433.023519999813,887.8752986425915,0.678145517151169
55363,3545597177611374848,170.0486374582,-19.57820770157,34.652315987539026,0.002,-0.0017,47.52,HD98553,12,3985.011489999946,5.839630423003902,1.539086547559402
44416,1017409449558968320,135.71526104358,52.2852005669,116.48902090977926,0.0006,-0.0009,46.64,HD77172,15,5679.370930000208,8.223410506133142,2.5620299738553074
97336,2047452661412980736,296.74290449271,34.41896506956,46.04772386100955,0.0006,-0.002,46.36,HD187123,137,8907.42081000004,52.59459836133603,3.0429064333911375
55486,3977050728669174912,170.45488424844,18.189598751,32.31310102367904,-0.0001,-0.0007,45.35,HD98736,48,6520.114169999957,37.10709231971375,2.833361790291109
75663,6315169558119903616,231.87586545047,-10.96270123778,111.44047963982437,-0.0008,-0.0004,44.09,HD137631,6,412.89248999999836,2812.3400192379054,1.154274769465022
99894,4246124829130366848,304.0248326463,4.58056123698,72.85231378948595,0.0002,0.0002,43.46,HD192699,7,3630.000059999991,51.02906351753077,1.0660487267983978
94336,2132788541955849984,288.01949215169,49.85853689537,25.26471100960312,-0.0179,0.0224,43.06,HD179958,160,9114.056340000127,9.56438586931714,10.584407510190609
103595,6809322862832765568,314.8512548804,-20.44449890175,86.7716603757213,0.0001,-0.0001,42.68,HD199683,5,412.89938000030816,5.540566640696599,0.4092713055612787
97657,2086512227851023872,297.71019881263,48.08191239639,37.839515048775134,0.0073,0.0089,42.52,HTR155-001,149,5416.171759999823,20.331028369486283,4.283289585301207
110716,1905796874660633344,336.48025669042,35.36399844095,30.48306513316527,-0.0039,0.0011,40.38,HD212733,7,4400.887749999762,5414.466871191721,4.252145373191584
77301,1398218223733415552,236.723529417,46.98628868217,37.052406924353804,-0.0016,-0.0007,38.45,HD141399,371,6879.282490000129,33.07992027101389,1.702557167023151
63734,3512153298068184448,195.912038825,-16.33670479298,54.08533584289292,0.0,0.0002,38.14,HD113414,3,8.0339199998416,35.7529148089122,1.7972743771356468
7830,2589332879637571328,25.18488859656,15.61931582461,37.30661185081832,-0.0013,-0.0004,37.3,HIP7830,6,3205.172369999811,6.919378555910928,2.9412289586283302
98714,2029001447540053504,300.75374504847,28.30654687198,62.90376353217213,0.0019,-0.0017,36.33,HD190228,40,7225.351699999999,59.65988357153063,2.00647933562689
14501,5155981730587168384,46.82735659937,-13.76295199599,32.0316729181815,0.0,0.0013,35.23,HD19467,58,9531.806360000279,15.707742231642618,4.211462916371972
22627,3288082758293022848,73.02457135962,6.4751939412,12.412753856332305,0.0025,-0.0059,35.1,HIP22627,80,8249.26688000001,18.05956758176968,5.47402210691857
22429,273059284652294528,72.38940555931,53.36542908574,67.74700558235327,-0.0006,0.0,33.79,HD30339,19,1956.6210199999623,7377.388562910495,1.4134123274624146
31083,3130091149360313984,97.83904288787,2.91135168238,29.494609860048076,0.0005,-0.0001,33.4,HD46090,6,1134.95027999999,4878.23415005854,1.7904549671411223
64457,3684934540986187776,198.18182475057,-2.26499111473,21.029211677941827,-0.002,0.0002,33.35,HD114783,154,8562.380379999988,22.994942168737055,2.2185013026098996
36635,1108529414127974656,113.00630180039,68.62043883061,23.386889309852897,-0.0003,-0.007,33.17,HIP36635,4,349.0546800000593,12.026259947853005,3.3872652584496925
59021,3466217935643483392,181.52123790125,-32.96207192116,48.38936014749077,0.0007,0.0035,33.15,HD105113,35,9194.835959999822,12.45202917971352,3.2705797742448373
184,2765462891378117504,0.58973953534,11.00604606523,33.7963432356619,-0.0001,-0.0006,32.87,HD224983,34,7001.884559999686,6.851862131063467,0.6939385666675519
4393,416736832741633792,14.07383643851,52.49124730712,41.13618132828729,-0.0001,-0.0032,32.42,HD5372,31,9113.907589999959,9.807658958006193,3.2312672109710467
68133,6177355018346589696,209.21920298954,-27.66213747143,103.89394506088186,0.0001,0.0004,32.21,HD121579,9,1358.1914499998093,60.220428550958616,1.7221306023830671
45406,686996756484129664,138.78855086154,23.37484144421,48.62441529140612,0.0018,0.0012,31.25,HD79498,8,6014.713789999951,9.71335669139591,3.279695000681597
101382,2067948245320365184,308.21423959367,41.90049840162,21.858640173994775,-0.0049,0.0017,30.85,HD195987,38,6884.0995700000785,13660.667571967813,7.665316813814547
107985,6812056381881853056,328.15181795658,-26.02721880519,59.20768278891869,0.0015,-0.0005,29.21,HD207832,127,5877.959500000346,20.205926948862476,3.1691341649437907
9683,105332908999068032,31.14233277041,25.41353654655,37.79089541747602,-0.0029,-0.0058,27.86,HD12661,112,8782.92081000004,56.78448587967532,3.280295444518892
4353,5032229910174557056,13.95723719665,-29.67519470714,31.132184140642757,-0.0049,0.0042,27.56,HIP4353,7,3667.054099999834,25.80137420112864,6.840596615415739
120005,1022456104850892928,138.59136535748,52.68338581745,6.333824204709199,0.1547,-0.1625,27.48,HD79210,34,8991.146100000013,23.820021861159823,13.926980504713816
1365,2541687192515862912,4.27321550869,-1.65296510743,214.882781442723,-0.0001,-0.0001,26.07,HD1293,9,3989.1904499996454,169.82103128326335,0.37874965762731616
59958,3921422209171933952,184.46113745408,15.01925292202,114.74469305794607,0.0002,-0.0003,25.99,HD106949,5,465.8136299997568,8.39843150236995,2.1525267054903363
102035,2062899081774559744,310.15432408758,37.39744856225,141.82184340032052,0.0021,-0.0004,25.98,HD197162,18,1938.9064099998213,13.55303358813725,1.3844433225632948
17960,43802039287826432,57.59623192569,17.4752918287,46.572497077575804,0.0,-0.0015,25.95,HD24040,100,9057.239890000317,39.030045095214085,4.287127059252241
7244,291701396922348672,23.32926588448,23.97570360331,32.917367532283706,0.0,-0.0003,25.9,HD9472,33,5881.861699999776,8.511359361905713,0.48223586160575505
108513,1779772947826839808,329.74907707198,19.02014971863,66.8489414470122,0.0004,-0.0003,25.14,HD208897,14,4362.253260000143,21.852916419267075,1.3497675723644424
47007,5691782130578684544,143.71140376576,-12.13034686828,27.68871241949507,0.0,0.0013,24.13,HD82943,167,7505.2107799998485,45.6781104876207,2.8796188000588847
1989,2793182094909155584,6.29630317861,16.99164298252,62.03050660314744,0.0008,-0.0008,23.75,HD2085,4,823.9162099999376,8713.755381587609,1.7033094370725133
28284,2917842141990377088,89.64815310004,-21.54370785152,71.74115790228855,-0.002,-0.0005,23.7,HD40537,10,5435.100270000286,4.866147370696179,1.748553587772254
23884,3421680597955802624,76.98199815177,26.32766373181,38.2687229727144,-0.0028,-0.003,23.47,HD32963,220,8614.345009999815,8.079249878670206,1.571509220477448
12797,5076927085068494080,41.12045444078,-24.41679897212,45.32803901837599,0.0003,0.0042,23.4,HD17152,10,1111.9876500000246,4037.634128504992,4.1853057892992584
107107,2700327032273611264,325.43234046537,6.42084023796,50.4316953118696,0.0002,0.0,23.29,HD206387,26,7746.9631500002,67.96020309740105,0.7677794923436466
30905,3327980255695313792,97.30590964474,10.93360691408,34.90681625400992,0.0006,-0.0007,23.23,HD45652,35,5725.157420000061,18.78842241032779,3.486011669903794
20723,3179384931394690304,66.61005333183,-10.55108012155,39.235996672787486,-0.0027,0.002,22.94,HD28185,37,6810.245060000103,115.43695131253827,1.628210480078766
67246,3721126409323324416,206.73571262765,6.34987585677,31.465736959025318,-0.0122,-0.0045,22.71,HD120066,85,8983.557390000205,30.686571522757127,8.415467220765441
88724,4474929384941435904,271.70335950608,6.41034505662,44.556330340633146,0.0,-0.0001,22.59,HD165672,6,3680.7825699998066,28.334028618723934,0.7284964583803766
87601,1418519292895059840,268.4181197606,56.39249665766,67.77179879908373,-0.0011,-0.0001,22.25,HD163607,75,5881.855579999741,40.18944239835644,2.2935779256733952
14774,5181477687248108416,47.68086590812,-6.52599667164,68.31067695880867,-0.0005,0.0,22.18,HD19773,23,5373.194350000005,16.315493291102655,1.0464676707385565
792,2443273475830637312,2.45313991968,-6.84130380153,87.8371849938953,-0.0004,0.0002,21.58,HD533,6,590.3066699998453,5.861654612820512,0.9710231822339987
106512,1770396720686688896,323.59694323694,13.91963554477,61.330127811986365,0.0003,0.0,21.4,HD205353,7,2202.0483099999838,11.514459330192915,1.736034006662889
81022,4432401099808805888,248.21266994864,2.08444228172,73.37887715642175,0.0,0.0004,20.95,HD149143,59,6218.896720000077,107.11455035052904,1.3960573459263232
117877,2743691667793126400,358.65207214186,5.05636713525,131.57894736842107,0.0,-0.0001,20.75,HD224032,16,6568.074150000233,287.09310997844557,2.0973373977469136
76804,6317333225206693120,235.23057309515,-8.99914901547,59.10654545884411,-0.0001,-0.0005,20.61,HD139879,4,412.85247999988496,3.540321501408217,2.123408760812958
52409,3802549437248150656,160.70213308586,-2.18473323398,34.54637159459142,-0.0001,-0.0007,20.36,HD92788,68,8393.95857000025,72.45694635353206,3.522367563934107
96895,2135550755683405952,295.45292122203,50.52434032321,21.130971876789527,-0.0031,-0.0069,20.35,HD186408,207,9053.127270000055,9.325856165022293,3.538981073671668
72830,1281454212031460992,223.29917813669,28.5086629044,77.23200494284832,-0.0016,0.001,20.28,HD131509,36,9408.128099999856,56.860632891383915,2.07013808485288
33212,3380479015342121600,103.67826702318,24.24511904614,31.069891721427354,0.0,-0.0003,19.99,HD50554,50,8340.930170000065,49.79623430849087,1.6787741305472237
9353,2511794495013074048,30.03922199293,3.09587909542,31.79731121936329,0.0032,-0.0038,19.82,HD12235,11,7232.085700000171,10.713254869128669,5.579923115879241
34239,3109521073513682048,106.47000480412,-1.02130699502,65.59054446710962,0.0002,-0.001,19.04,HD53665,30,8793.968760000076,33.280851216664324,3.0599429765214095
14702,4461513243479680,47.48545739496,6.70455867906,117.26903862842133,0.0,-0.0001,19.03,HD19638,7,1413.1335400003009,381.2792558560495,2.0046546810384123
98964,4247115798351115904,301.39075042866,3.50215088247,41.909391894723605,0.0027,-0.0029,18.69,HD190594,32,6248.004399999976,4.90312158468394,3.115734039241208
24133,181312735893067008,77.74568791174,32.03890886707,44.980006387160905,0.0054,-0.0016,18.35,HD33334,25,5695.202839999925,9.600328746628072,1.8985283686918462
56960,3591819100253606784,175.15236391713,-8.40571577125,43.172673424629146,-0.0001,-0.0001,18.1,HD101472,15,4057.769970000256,11535.288228165171,0.3724410435891783
9797,5124376131407710848,31.49509445756,-21.75567781911,277.062034189455,0.0,0.0,17.91,HD12911,6,1121.9505500001833,4070.560921342745,0.22988985671010462
65808,6166183842771027328,202.33682679605,-35.57132340507,32.316442605997935,-0.0035,0.0009,17.81,HD117207,56,8932.576419999823,19.856366248170723,3.5494239849043705
70003,1484569984328261632,214.86310546122,37.60982196231,131.88262446422684,-0.0004,-0.0004,17.42,HD125607,11,2265.824080000166,3860.0908559209656,0.9301244679426239
29568,2913411183149615744,93.43850151003,-23.86144199348,16.698672455539786,0.0017,-0.0036,16.04,HD43162,11,8789.912990000099,140.74978388363837,1.933714887845504
107251,2667434008056899712,325.85376052798,-7.4082445577,147.8480713219096,0.0,0.0,15.71,HD206610,38,5102.909230000339,35.25978439536176,0.04678027553084649
60039,3950383585966248704,184.69198530106,19.16800748842,78.89919838414441,-0.0002,-0.0002,15.37,HD107087,6,791.92742000008,5453.824614694954,1.5236510411590327
27263,3337001130124886144,86.68588067167,11.05014462919,117.8244886417193,-0.001,0.0009,15.3,HD38505,20,5052.073799999896,950.9244751178552,1.3715413613077048
87803,4469615582682162816,269.04824951336,3.4707783023,34.5521011132687,-0.0037,-0.0038,15.3,HIP87803,3,269.10865999991074,4553.806246981675,5.8881159704697925
79762,1642642957122493824,244.1832386721,67.25664394372,10.764436454840498,-0.0271,-0.0296,15.22,HD147379B,38,6615.906899999827,6.074442014894754,7.886601730538993
19793,149005270337201792,63.63522691509,23.57473170496,45.466945530599254,-0.0027,0.0006,15.04,HD26736,24,5810.114880000241,62.08275305251621,2.070008912638505
115100,2824958015312906240,349.69470196184,18.64575285266,72.53104328652663,0.0,0.0,15.01,HD219828,42,6025.355340000242,160.10769662882737,0.1216250705989918
98767,2029433521248546304,300.90937077932,29.89445550304,16.003456746657278,0.0367,-0.0538,14.83,HD190360,355,9350.410620000213,16.978972592059186,13.851991502555517
64459,6180035765135232128,198.18336189982,-31.87474057208,37.96824336125265,0.0065,0.0153,14.59,HD114729,59,8096.921520000324,11.532970583751652,5.9525511833497315
8159,95652018353917056,26.23240115067,20.08267741782,33.16364601124248,-0.0014,-0.0038,14.55,HD10697,94,9017.067689999938,72.55310529904898,1.8343944551896507
6643,297045096447719040,21.30342894332,28.56597906529,44.831791119718815,-0.0039,-0.0004,13.86,HD8574,38,8693.961159999948,40.939104289427554,4.798808036375519
97758,1821267245394237056,297.99792501908,17.83820343671,99.11490390810066,0.0001,-0.0002,13.85,HD187944,5,282.0610099998303,9.89040422834173,1.1195836014734262
56242,3966121308211393920,172.93573514116,14.36368448865,23.444679933229555,-0.0007,-0.0026,13.68,HD100180,86,9242.816339999903,5.81064481623492,6.102017748762969
12158,2495442626804315392,39.17544637393,-3.15587958706,24.418951059538287,-0.0074,-0.001,13.01,HD16287,21,8637.62128000008,7373.403260358752,5.244519796931859
110876,2702670022832906752,336.95676048127,1.65734012309,137.39472129480785,0.0,0.0,12.9,HD212924,4,8.900759999640286,4221.624570803914,0.4441411728925081
10626,351537889154226816,34.19802896031,43.77218311915,47.19719459875305,-0.0027,0.0024,12.87,HD13931,69,9115.92837999994,15.624389429270847,3.338469483503699
83389,1359938520253565952,255.65248586999,47.08573172499,18.269545216210933,0.0149,0.0554,12.81,HD154345,238,9103.055399999954,12.712198977976684,14.009132567136891
71395,1176209886733406592,219.00325772305,9.74539226896,16.3187508975313,0.0025,-0.0042,12.64,HD128311,141,8432.990289999638,64.2727827867377,5.202996085394727
3559,2376087581593256448,11.36937564818,-12.88172261916,32.381846736719396,-0.0004,-0.0016,12.54,HD4307,87,9226.749969999772,10.103341166347066,3.3346970961916496
31246,3131777319158581376,98.30309454116,5.46248687668,29.51611284600263,0.0,-0.0002,12.49,HD46375,81,8522.72771999985,24.473184293108336,2.3889610864516584
92919,4533301804432654976,283.97241032476,23.55537801,21.329784057266203,-0.0006,-0.0013,12.31,HD175742,9,738.0450599999167,28812.374118867356,5.035437793403508
5985,2531792756096759296,19.24702136896,-2.27977274695,28.723829001301187,-0.0013,0.0009,12.29,HD7727,7,5449.0317199998535,8.474421882234518,4.731784379664842
3479,2343647384368388608,11.11256828996,-26.51503030437,34.10792429405124,-0.0143,-0.0033,12.06,HD4208,60,9116.057569999713,15.304705810013909,5.440741146914034
73269,6224299285781594624,224.6266569908,-28.7099566503,48.090101614384714,-0.0018,-0.001,12.0,HD132173,15,4194.352539999876,22655.33692875663,2.2346693043559216
74842,6334990316794611200,229.42134889397,-5.20247612897,82.42460209523338,-0.0005,0.0,11.99,HD135872,7,1741.1267900001258,50.82426861394915,1.3299641791341708
3125,2343528121716418048,9.93686119806,-26.46606930202,40.38821148883064,0.0001,0.0018,11.92,HIP3125,2,0.9363799998536706,262.8103773636041,3.9223073351073925
21637,146677879098433152,69.71422601517,23.14973331854,43.4133296287292,-0.0025,0.001,11.82,HD29419,6,193.19825000036508,17.64366101087489,1.8949342112248624
80459,1428427236986209024,246.35586664037,54.30333668561,6.478769396625727,0.0157,-0.0245,11.82,GL625,53,7786.696980000008,4.32840788856391,7.401391419014114
